iter	F1	Logloss
1717	0.9999751406	0.01119449479
1718	0.9999751406	0.0111835215
1719	0.9999751406	0.01117765067
1720	0.9999751406	0.01117132335
1721	0.9999751406	0.01116087897
1722	0.9999751406	0.01114402264
1723	0.9999751406	0.01112364137
1724	0.9999751406	0.01112022409
1725	0.9999751406	0.01111029107
1726	0.9999751406	0.01109560583
1727	0.9999751406	0.0110834705
1728	0.9999751406	0.01107983757
1729	0.9999751406	0.01106729082
1730	0.9999751406	0.01106727045
1731	0.9999751406	0.01106168874
1732	0.9999751406	0.0110312919
1733	0.9999751406	0.0110175271
1734	0.9999751406	0.01101460667
1735	0.9999751406	0.01099611634
1736	0.9999751406	0.01099375691
1737	0.9999751406	0.01098782082
1738	0.9999751406	0.01098343752
1739	0.9999751406	0.01097482625
1740	0.9999751406	0.01096715893
1741	0.9999751406	0.01092967442
1742	0.9999751406	0.01090236315
1743	0.9999751406	0.01088734305
1744	0.9999751406	0.01088201719
1745	0.9999751406	0.01087060208
1746	0.9999751406	0.01086501167
1747	0.9999751406	0.01085403582
1748	0.9999751406	0.01085403582
1749	0.9999751406	0.01083971256
1750	0.9999751406	0.01083120825
1751	0.9999751406	0.01083120619
1752	0.9999751406	0.01083120102
1753	0.9999751406	0.01082811699
1754	0.9999751406	0.01080694759
1755	0.9999751406	0.01079501855
1756	0.9999751406	0.01078631343
1757	0.9999751406	0.01078284059
1758	0.9999751406	0.01077472168
1759	0.9999751406	0.01077227618
1760	0.9999751406	0.01076996015
1761	0.9999751406	0.01076201663
1762	0.9999751406	0.01075407029
1763	0.9999751406	0.01074122091
1764	0.9999751406	0.01073597731
1765	0.9999751406	0.01073596905
1766	0.9999751406	0.01072527023
1767	0.9999751406	0.01072526767
1768	0.9999751406	0.01071676249
1769	0.9999751406	0.01070059474
1770	0.9999751406	0.01069840372
1771	0.9999751406	0.01069838788
1772	0.9999751406	0.01068229165
1773	0.9999751406	0.01068020947
1774	0.9999751406	0.01068020202
1775	0.9999751406	0.01068020084
1776	0.9999751406	0.01066438228
1777	0.9999751406	0.01066436511
1778	0.9999751406	0.01064693822
1779	0.9999751406	0.01063675666
1780	0.9999751406	0.01061902256
1781	0.9999751406	0.01058326693
1782	0.9999751406	0.01057294774
1783	0.9999751406	0.01054941355
1784	0.9999751406	0.01052947106
1785	0.9999751406	0.01052579679
1786	0.9999751406	0.01051349877
1787	0.9999751406	0.01050031802
1788	0.9999751406	0.01050031329
1789	0.9999751406	0.01050030856
1790	0.9999751406	0.01048936504
1791	0.9999751406	0.01048307559
1792	0.9999751406	0.01045247344
1793	0.9999751406	0.01042885449
1794	0.9999751406	0.01040758454
1795	0.9999751406	0.0103880816
1796	0.9999751406	0.01038042711
1797	0.9999751406	0.01037392957
1798	0.9999751406	0.01036227918
1799	0.9999751406	0.0103568679
1800	0.9999751406	0.0103568679
1801	0.9999751406	0.01035686454
1802	0.9999751406	0.0103436988
1803	0.9999751406	0.01034108133
1804	0.9999751406	0.01033605798
1805	0.9999751406	0.01033415203
1806	0.9999751406	0.01032237734
1807	0.9999751406	0.01032237237
1808	0.9999751406	0.01032106839
1809	0.9999751406	0.01031240813
1810	0.9999751406	0.01030987332
1811	0.9999751406	0.01030987108
1812	0.9999751406	0.01028812618
1813	0.9999751406	0.01027622483
1814	0.9999751406	0.01025668132
1815	0.9999751406	0.01025169694
1816	0.9999751406	0.01025168356
1817	0.9999751406	0.01024806525
1818	0.9999751406	0.01024806525
1819	0.9999751406	0.0102346482
1820	0.9999751406	0.01022667948
1821	0.9999751406	0.01021854104
1822	0.9999751406	0.0102185388
1823	0.9999751406	0.01020550619
1824	0.9999751406	0.01020373153
1825	0.9999751406	0.0102037242
1826	0.9999751406	0.0102037219
1827	0.9999751406	0.01016670465
1828	0.9999751406	0.01014941383
1829	0.9999751406	0.01012848026
1830	0.9999751406	0.01011161068
1831	0.9999751406	0.01010278077
1832	0.9999751406	0.01009522621
1833	0.9999751406	0.0100905081
1834	0.9999751406	0.01008400615
1835	0.9999751406	0.0100805998
1836	0.9999751406	0.01007620808
1837	0.9999751406	0.01006873102
1838	0.9999751406	0.01006872459
1839	0.9999751406	0.01005443161
1840	0.9999751406	0.01005140572
1841	0.9999751406	0.01005139285
1842	0.9999751406	0.01001281849
1843	0.9999751406	0.00999238267
1844	0.9999751406	0.009980340157
1845	0.9999751406	0.009959758472
1846	0.9999751406	0.00995092224
1847	0.9999751406	0.00994416256
1848	0.9999751406	0.009935364832
1849	0.9999751406	0.009929449589
1850	0.9999751406	0.009921092836
1851	0.9999751406	0.009921071825
1852	0.9999751406	0.009917113101
1853	0.9999751406	0.009914257854
1854	0.9999751406	0.009898469209
1855	0.9999751406	0.009884148606
1856	0.9999751406	0.009872998854
1857	0.9999751406	0.009867226895
1858	0.9999751406	0.009856332747
1859	0.9999751406	0.009849367278
1860	0.9999751406	0.009849367278
1861	0.9999751406	0.009849365211
1862	0.9999751406	0.009843052382
1863	0.9999751406	0.009843050007
1864	0.9999751406	0.009832840408
1865	0.9999751406	0.009831756544
1866	0.9999751406	0.009831610497
1867	0.9999751406	0.009831465418
1868	0.9999751406	0.009831448095
1869	0.9999751406	0.009829649617
1870	0.9999751406	0.009829641313
1871	0.9999751406	0.009829627586
1872	0.9999751406	0.009819804578
1873	0.9999751406	0.009819789935
1874	0.9999751406	0.009819786163
1875	0.9999751406	0.009819784433
1876	0.9999751406	0.009819780288
1877	0.9999751406	0.009819778559
1878	0.9999751406	0.0098119292
1879	0.9999751406	0.009810594385
1880	0.9999751406	0.009810587456
1881	0.9999751406	0.009802324009
1882	0.9999751406	0.009802321938
1883	0.9999751406	0.009793333548
1884	0.9999751406	0.009780265725
1885	0.9999751406	0.009780261653
1886	0.9999751406	0.009780247738
1887	0.9999751406	0.009780233831
1888	0.9999751406	0.009780226417
1889	0.9999751406	0.009780217785
1890	0.9999751406	0.009780217785
1891	0.9999751406	0.009780217785
1892	0.9999751406	0.009780213628
1893	0.9999751406	0.009780199732
1894	0.9999751406	0.009780183107
1895	0.9999751406	0.00978016922
1896	0.9999751406	0.009780155342
1897	0.9999751406	0.00978012761
1898	0.9999751406	0.009780125886
1899	0.9999751406	0.009780120688
1900	0.9999751406	0.009780115492
1901	0.9999751406	0.009780098237
1902	0.9999751406	0.009780096513
1903	0.9999751406	0.009780082663
1904	0.9999751406	0.009780068823
1905	0.9999751406	0.009780054991
1906	0.9999751406	0.009780037753
1907	0.9999751406	0.00978003035
1908	0.9999751406	0.009780016527
1909	0.9999751406	0.009780002715
1910	0.9999751406	0.009779988911
1911	0.9999751406	0.009779988911
1912	0.9999751406	0.009779985212
1913	0.9999751406	0.009779971418
1914	0.9999751406	0.009779961032
1915	0.9999751406	0.009779959309
1916	0.9999751406	0.009779959309
1917	0.9999751406	0.009779959309
1918	0.9999751406	0.009779955612
1919	0.9999751406	0.009779955612
1920	0.9999751406	0.00977995389
1921	0.9999751406	0.009764915006
1922	0.9999751406	0.009753671738
1923	0.9999751406	0.009753667562
1924	0.9999751406	0.009746801821
1925	0.9999751406	0.009746800112
1926	0.9999751406	0.009746795813
1927	0.9999751406	0.009746791515
1928	0.9999751406	0.009746787341
1929	0.9999751406	0.009742800457
1930	0.9999751406	0.009728921743
1931	0.9999751406	0.009728919689
1932	0.9999751406	0.009728915432
1933	0.9999751406	0.009728911176
1934	0.9999751406	0.009728906922
1935	0.9999751406	0.009728902815
1936	0.9999751406	0.009719371071
1937	0.9999751406	0.009719354541
1938	0.9999751406	0.009696926967
1939	0.9999751406	0.009680384135
1940	0.9999751406	0.009680367608
1941	0.9999751406	0.009680285645
1942	0.9999751406	0.009680203922
1943	0.9999751406	0.009680199817
1944	0.9999751406	0.009659425757
1945	0.9999751406	0.009659417485
1946	0.9999751406	0.009637812988
1947	0.9999751406	0.009621397698
1948	0.9999751406	0.009615757534
1949	0.9999751406	0.009602684657
1950	0.9999751406	0.009599045282
1951	0.9999751406	0.009590420772
1952	0.9999751406	0.009590418682
1953	0.9999751406	0.009578290662
1954	0.9999751406	0.009559834679
1955	0.9999751406	0.009559826377
1956	0.9999751406	0.009553804012
1957	0.9999751406	0.009545606797
1958	0.9999751406	0.009534182358
1959	0.9999751406	0.009534165936
1960	0.9999751406	0.009528440898
1961	0.9999751406	0.009522965721
1962	0.9999751406	0.009512587071
1963	0.9999751406	0.009512583046
1964	0.9999751406	0.009512579021
1965	0.9999751406	0.009512574996
1966	0.9999751406	0.009505911069
1967	0.9999751406	0.009505903046
1968	0.9999751406	0.00950070804
1969	0.9999751406	0.009494690176
1970	0.9999751406	0.009482382581
1971	0.9999751406	0.009482380574
1972	0.9999751406	0.009472471134
1973	0.9999751406	0.009472468117
1974	0.9999751406	0.009463918906
1975	0.9999751406	0.009463914915
1976	0.9999751406	0.009463910924
1977	0.9999751406	0.009452588399
1978	0.9999751406	0.009452584408
1979	0.9999751406	0.009434941372
1980	0.9999751406	0.009434937365
1981	0.9999751406	0.009421609527
1982	0.9999751406	0.009417586065
1983	0.9999751406	0.009407446998
1984	0.9999751406	0.009407443814
1985	0.9999751406	0.009403583988
1986	0.9999751406	0.009399915053
1987	0.9999751406	0.009399914074
1988	0.9999751406	0.009399913095
1989	0.9999751406	0.009399905389
1990	0.9999751406	0.009391799705
1991	0.9999751406	0.009388311546
1992	0.9999751406	0.009388311546
1993	0.9999751406	0.009388311546
1994	0.9999751406	0.009388305776
1995	0.9999751406	0.009388290236
1996	0.9999751406	0.009388274704
1997	0.9999751406	0.009384955862
1998	0.9999751406	0.009384949656
1999	0.9999751406	0.009384941955
2000	0.9999751406	0.009384941955
2001	0.9999751406	0.009384941955
2002	0.9999751406	0.009384934257
2003	0.9999751406	0.009384931767
2004	0.9999751406	0.009384931767
2005	0.9999751406	0.009384931767
2006	0.9999751406	0.009384870776
2007	0.9999751406	0.009384867895
2008	0.9999751406	0.009384867895
2009	0.9999751406	0.009384860217
2010	0.9999751406	0.009384852542
2011	0.9999751406	0.009384852542
2012	0.9999751406	0.009384852542
2013	0.9999751406	0.009384852542
2014	0.9999751406	0.009384837197
2015	0.9999751406	0.009384835954
2016	1	0.009375194446
2017	1	0.009375185944
2018	1	0.009375185944
2019	1	0.009370238632
2020	1	0.009370223425
2021	1	0.009370208227
2022	1	0.009366601897
2023	1	0.009366600002
2024	1	0.009366598106
2025	1	0.009366596211
2026	1	0.009366596211
2027	1	0.009366594335
2028	1	0.00936659244
2029	1	0.009366590545
2030	1	0.009366589621
2031	1	0.009366586402
2032	1	0.009366584729
2033	1	0.009366582834
2034	1	0.00936658094
2035	1	0.009355923194
2036	1	0.00934744569
2037	1	0.009336614887
2038	1	0.009336610422
2039	1	0.009320115575
2040	1	0.00932011181
2041	1	0.009316108322
2042	1	0.009316100823
2043	1	0.009301514751
2044	1	0.009293995837
2045	1	0.009293992605
2046	1	0.009288798484
2047	1	0.00928655385
2048	1	0.00928041887
2049	1	0.009269871476
2050	1	0.009269867046
2051	1	0.009269862617
2052	1	0.009258756274
2053	1	0.009252194796
2054	1	0.009240953038
2055	1	0.009240949676
2056	1	0.009240947725
2057	1	0.009231154908
2058	1	0.009231152965
2059	1	0.009231152965
2060	1	0.009231147849
2061	1	0.009214552249
2062	1	0.009214548951
2063	1	0.009214548951
2064	1	0.009214548951
2065	1	0.009214548038
2066	1	0.009214548038
2067	1	0.009214546109
2068	1	0.009202031083
2069	1	0.009193156118
2070	1	0.009183662661
2071	1	0.00917468399
2072	1	0.009147357555
2073	1	0.009138159929
2074	1	0.009131273222
2075	1	0.009125532292
2076	1	0.009120379401
2077	1	0.009116383718
2078	1	0.009089702865
2079	1	0.009084718603
2080	1	0.009072266723
2081	1	0.009044372799
2082	1	0.0090301163
2083	1	0.00901092771
2084	1	0.008992107092
2085	1	0.008988629877
2086	1	0.00898054048
2087	1	0.008972414928
2088	1	0.008954356179
2089	1	0.008947792987
2090	1	0.008940113671
2091	1	0.008936857492
2092	1	0.008920349743
2093	1	0.008911404879
2094	1	0.008907963329
2095	1	0.008900649699
2096	1	0.008894453358
2097	1	0.008887549934
2098	1	0.008882909892
2099	1	0.008866548162
2100	1	0.008860369557
2101	1	0.008853758009
2102	1	0.008845622417
2103	1	0.008819669885
2104	1	0.008813819796
2105	1	0.008793104626
2106	1	0.008780106026
2107	1	0.008764782099
2108	1	0.008759318436
2109	1	0.008744217517
2110	1	0.00873749136
2111	1	0.008731265214
2112	1	0.008726116124
2113	1	0.008719182391
2114	1	0.008714301502
2115	1	0.008697422483
2116	1	0.008681709635
2117	1	0.008675356075
2118	1	0.008664090597
2119	1	0.008651167439
2120	1	0.008643433807
2121	1	0.008643428358
2122	1	0.008643426586
2123	1	0.008617207292
2124	1	0.008602520344
2125	1	0.008602514875
2126	1	0.008602509407
2127	1	0.008595220386
2128	1	0.008589064705
2129	1	0.008566434658
2130	1	0.008551660559
2131	1	0.008551659372
2132	1	0.008540126912
2133	1	0.008529033547
2134	1	0.00852246562
2135	1	0.00852246059
2136	1	0.008509426428
2137	1	0.008497768439
2138	1	0.008489742572
2139	1	0.008463494085
2140	1	0.00846001868
2141	1	0.008454937257
2142	1	0.008447061172
2143	1	0.008447061172
2144	1	0.008439815702
2145	1	0.008425462236
2146	1	0.008418664881
2147	1	0.008418650673
2148	1	0.008418647123
2149	1	0.008412471051
2150	1	0.00840482848
2151	1	0.008404824943
2152	1	0.008377480038
2153	1	0.008377475058
2154	1	0.008377465099
2155	1	0.008377460121
2156	1	0.008377455144
2157	1	0.008373745354
2158	1	0.008360297881
2159	1	0.008360297881
2160	1	0.00835363869
2161	1	0.008338439502
2162	1	0.008323621681
2163	1	0.008323616226
2164	1	0.008294020172
2165	1	0.008284703166
2166	1	0.008273640029
2167	1	0.008269695868
2168	1	0.008254769186
2169	1	0.008248009806
2170	1	0.008245678894
2171	1	0.008245674099
2172	1	0.008245668247
2173	1	0.008241972516
2174	1	0.008230247749
2175	1	0.008227435843
2176	1	0.008223943062
2177	1	0.008220621643
2178	1	0.008217173809
2179	1	0.008217172769
2180	1	0.00821402133
2181	1	0.00821402133
2182	1	0.008200836627
2183	1	0.008191858671
2184	1	0.008188266119
2185	1	0.00816164985
2186	1	0.008139750574
2187	1	0.008136613129
2188	1	0.008133627944
2189	1	0.008133626478
2190	1	0.008106999545
2191	1	0.00808936727
2192	1	0.008073852489
2193	1	0.008054898377
2194	1	0.008054896005
2195	1	0.008048489937
2196	1	0.008048466113
2197	1	0.008048464625
2198	1	0.008048463138
2199	1	0.00804846165
2200	1	0.008048460162
2201	1	0.008048458674
2202	1	0.008048457187
2203	1	0.008048455699
2204	1	0.008048450994
2205	1	0.008045061471
2206	1	0.008045042762
2207	1	0.008045031878
2208	1	0.008045025941
2209	1	0.008045022974
2210	1	0.008045017038
2211	1	0.008045014072
2212	1	0.008036356696
2213	1	0.008036353727
2214	1	0.008036344393
2215	1	0.008036339727
2216	1	0.00803442466
2217	1	0.008034418734
2218	1	0.008034412808
2219	1	0.008034408164
2220	1	0.008028315238
2221	1	0.008028305964
2222	1	0.008028296693
2223	1	0.008028290776
2224	1	0.008028288459
2225	1	0.008028286142
2226	1	0.008024263821
2227	1	0.008024263821
2228	1	0.008024257911
2229	1	0.008024257911
2230	1	0.008024237303
2231	1	0.008024231394
2232	1	0.008024225487
2233	1	0.008024219582
2234	1	0.008024213677
2235	1	0.008024193082
2236	1	0.008024090958
2237	1	0.008024090958
2238	1	0.008024088653
2239	1	0.008024086348
2240	1	0.008024084043
2241	1	0.008024084043
2242	1	0.008024078142
2243	1	0.008024075577
2244	1	0.008024069676
2245	1	0.008023967871
2246	1	0.008023961973
2247	1	0.008023941516
2248	1	0.008023939213
2249	1	0.008023933317
2250	1	0.008023931014
2251	1	0.008017857257
2252	1	0.008017854319
2253	1	0.00800953901
2254	1	0.008009533968
2255	1	0.007988759658
2256	1	0.007988747954
2257	1	0.007988745427
2258	1	0.0079887429
2259	1	0.007988740373
2260	1	0.007988735805
2261	1	0.007988735805
2262	1	0.007988735805
2263	1	0.007986649351
2264	1	0.007986649351
2265	1	0.007986649351
2266	1	0.007986644514
2267	1	0.007986644514
2268	1	0.007986644514
2269	1	0.007986644514
2270	1	0.007986639679
2271	1	0.00798546781
2272	1	0.00798546781
2273	1	0.007985466637
2274	1	0.007985466637
2275	1	0.007985466637
2276	1	0.00798546437
2277	1	0.00798546437
2278	1	0.007985463198
2279	1	0.007985463198
2280	1	0.007985460931
2281	1	0.007985460931
2282	1	0.007985460931
2283	1	0.007985460931
2284	1	0.007985460931
2285	1	0.007985459758
2286	1	0.007985457492
2287	1	0.007985457492
2288	1	0.00798545632
2289	1	0.007985454053
2290	1	0.007985452881
2291	1	0.007985451708
2292	1	0.007985451708
2293	1	0.007985450536
2294	1	0.007985450536
2295	1	0.007985450536
2296	1	0.007985450536
2297	1	0.007985450536
2298	1	0.007985450536
2299	1	0.007985450536
2300	1	0.007985449364
2301	1	0.007985449364
2302	1	0.007985449364
2303	1	0.007985449364
2304	1	0.007985448191
2305	1	0.007985448191
2306	1	0.007985447019
2307	1	0.007985447019
2308	1	0.007985447019
2309	1	0.007985445847
2310	1	0.007985444675
2311	1	0.007985444675
2312	1	0.007985444675
2313	1	0.007977940451
2314	1	0.007974571416
2315	1	0.007949454259
2316	1	0.007946222809
2317	1	0.007946216994
2318	1	0.007946215856
2319	1	0.007946210043
2320	1	0.007934835416
2321	1	0.007934826068
2322	1	0.007934814517
2323	1	0.007934802971
2324	1	0.007934791429
2325	1	0.007934791429
2326	1	0.007934791429
2327	1	0.007931695048
2328	1	0.007930222832
2329	1	0.007930213497
2330	1	0.007930194834
2331	1	0.007930102261
2332	1	0.007930096707
2333	1	0.007930095545
2334	1	0.007930094112
2335	1	0.007930092949
2336	1	0.007930087397
2337	1	0.007930085964
2338	1	0.00792813855
2339	1	0.007928127118
2340	1	0.007928127118
2341	1	0.007928121826
2342	1	0.007928116536
2343	1	0.007928110822
2344	1	0.007928110822
2345	1	0.007928110822
2346	1	0.007928110822
2347	1	0.007928110822
2348	1	0.007928110822
2349	1	0.007928105533
2350	1	0.007928013271
2351	1	0.007928001848
2352	1	0.007927999531
2353	1	0.007927997214
2354	1	0.007927991927
2355	1	0.00792798961
2356	1	0.007927984324
2357	1	0.007927975296
2358	1	0.007927963879
2359	1	0.007927952467
2360	1	0.007927950151
2361	1	0.007927944866
2362	1	0.007927944866
2363	1	0.007927935842
2364	1	0.007927935842
2365	1	0.007927917315
2366	1	0.007927898799
2367	1	0.007927898799
2368	1	0.007927898799
2369	1	0.007927896486
2370	1	0.007927894172
2371	1	0.007927888889
2372	1	0.007927888889
2373	1	0.007927883608
2374	1	0.007927881294
2375	1	0.007927881294
2376	1	0.007927878981
2377	1	0.007927876669
2378	1	0.007927874356
2379	1	0.007927872044
2380	1	0.007927767663
2381	1	0.007927765351
2382	1	0.0079277625
2383	1	0.007927760188
2384	1	0.007927757338
2385	1	0.007927755026
2386	1	0.007927752176
2387	1	0.00792774293
2388	1	0.00792774008
2389	1	0.007927636165
2390	1	0.007927633316
2391	1	0.007927630467
2392	1	0.007927628157
2393	1	0.007927607227
2394	1	0.007927601998
2395	1	0.007927599688
2396	1	0.007927596839
2397	1	0.007927591612
2398	1	0.007927588764
2399	1	0.007927586454
2400	1	0.007927577441
2401	1	0.007927574593
2402	1	0.007927571746
2403	1	0.007927550845
2404	1	0.007927545624
2405	1	0.007927543314
2406	1	0.007927540468
2407	1	0.007927531458
2408	1	0.007927526238
2409	1	0.00792752102
2410	1	0.007927512014
2411	1	0.007927509167
2412	1	0.007927497784
2413	1	0.007927476918
2414	1	0.007927471705
2415	1	0.007927466494
2416	1	0.007927457258
2417	1	0.007927454413
2418	1	0.00792744518
2419	1	0.007927422429
2420	1	0.007927413429
2421	1	0.007927392593
2422	1	0.007927383596
2423	1	0.007927380755
2424	1	0.007921859965
2425	1	0.007921857133
2426	1	0.007902181986
2427	1	0.007902181986
2428	1	0.007902177465
2429	1	0.007893170391
2430	1	0.007893168275
2431	1	0.007893166853
2432	1	0.007889429537
2433	1	0.007889429011
2434	1	0.007889428484
2435	1	0.007876495091
2436	1	0.007876493666
2437	1	0.007876492241
2438	1	0.00787270506
2439	1	0.007872699355
2440	1	0.00787269365
2441	1	0.00787269365
2442	1	0.007868550294
2443	1	0.007868544589
2444	1	0.007862483021
2445	1	0.0078624816
2446	1	0.007862471241
2447	1	0.007862470636
2448	1	0.007862464952
2449	1	0.007862454598
2450	1	0.007862453425
2451	1	0.007862443076
2452	1	0.007862441617
2453	1	0.007862440196
2454	1	0.007862433534
2455	1	0.007862428263
2456	1	0.007862426842
2457	1	0.007862425422
2458	1	0.007862424001
2459	1	0.007862418172
2460	1	0.007862417568
2461	1	0.007862416963
2462	1	0.007862411282
2463	1	0.007862410569
2464	1	0.007862409149
2465	1	0.007862407728
2466	1	0.007862402847
2467	1	0.007862402243
2468	1	0.007862402243
2469	1	0.007862402243
2470	1	0.007862402243
2471	1	0.007862400823
2472	1	0.007862399403
2473	1	0.00786239457
2474	1	0.007862391984
2475	1	0.007862389399
2476	1	0.007862389399
2477	1	0.007862386813
2478	1	0.007862384228
2479	1	0.007862382809
2480	1	0.007862380224
2481	1	0.007862375394
2482	1	0.007862375394
2483	1	0.00786237281
2484	1	0.007862367983
2485	1	0.007862365399
2486	1	0.007862362815
2487	1	0.00786235317
2488	1	0.00786233046
2489	1	0.007862329042
2490	1	0.007862326459
2491	1	0.007862323876
2492	1	0.007862321293
2493	1	0.00786231871
2494	1	0.007862298058
2495	1	0.007862296639
2496	1	0.007862295221
2497	1	0.007862293803
2498	1	0.00786229264
2499	1	0.007862291221
2500	1	0.007862288642
2501	1	0.007862286062
2502	1	0.007862283483
2503	1	0.007862282065
2504	1	0.007862277249
2505	1	0.007862275831
2506	1	0.007862274668
2507	1	0.00786227325
2508	1	0.007862271592
2509	1	0.00786226678
2510	1	0.007862266178
2511	1	0.007862265577
2512	1	0.007862262998
2513	1	0.007862262273
2514	1	0.007862259694
2515	1	0.007862254886
2516	1	0.007862253468
2517	1	0.00786225089
2518	1	0.007862249472
2519	1	0.007862248055
2520	1	0.007862245477
2521	1	0.0078622429
2522	1	0.007862241482
2523	1	0.007862240065
2524	1	0.007862238648
2525	1	0.00786223723
2526	1	0.007862235813
2527	1	0.007862235813
2528	1	0.007862230659
2529	1	0.007862229242
2530	1	0.007862227825
2531	1	0.007862222672
2532	1	0.007862221255
2533	1	0.007862220654
2534	1	0.007862219237
2535	1	0.007862217821
2536	1	0.007862216404
2537	1	0.007862211252
2538	1	0.007862206101
2539	1	0.007862204685
2540	1	0.007862199535
2541	1	0.007862198119
2542	1	0.007862196957
2543	1	0.007862196957
2544	1	0.007862196957
2545	1	0.007862191809
2546	1	0.007862191099
2547	1	0.007862191099
2548	1	0.007862189683
2549	1	0.007862188267
2550	1	0.007862188267
2551	1	0.00786218312
2552	1	0.007862181703
2553	1	0.007862180287
2554	1	0.007862178871
2555	1	0.007862177455
2556	1	0.007862176294
2557	1	0.007862174878
2558	1	0.007862173462
2559	1	0.007862173462
2560	1	0.007862170889
2561	1	0.007862165744
2562	1	0.007862160599
2563	1	0.007862155456
2564	1	0.007861431397
2565	1	0.007861425741
2566	1	0.007861420087
2567	1	0.007861417593
2568	1	0.00786141194
2569	1	0.007861406288
2570	1	0.007861403794
2571	1	0.007861398144
2572	1	0.007861392494
2573	1	0.007861390001
2574	1	0.007861387507
2575	1	0.007861385014
2576	1	0.007861380151
2577	1	0.007861378708
2578	1	0.007861376215
2579	1	0.007861373723
2580	1	0.007861371231
2581	1	0.007861369788
2582	1	0.007861368347
2583	1	0.007861367748
2584	1	0.00786136659
2585	1	0.007861357014
2586	1	0.007861355574
2587	1	0.007861354134
2588	1	0.007861352938
2589	1	0.007861350446
2590	1	0.007861347955
2591	1	0.007861347955
2592	1	0.007861342307
2593	1	0.007861341587
2594	1	0.007861335941
2595	1	0.007861330295
2596	1	0.007846695642
2597	1	0.007846692825
2598	1	0.007846690008
2599	1	0.007846688787
2600	1	0.00784668597
2601	1	0.007846683154
2602	1	0.007846673526
2603	1	0.007836318644
2604	1	0.007836314748
2605	1	0.007836314748
2606	1	0.00783216168
2607	1	0.007832158889
2608	1	0.007832148766
2609	1	0.007832138647
2610	1	0.007832128532
2611	1	0.007832127966
2612	1	0.007832125175
2613	1	0.007832122385
2614	1	0.007832119993
2615	1	0.007832119294
2616	1	0.007832116903
2617	1	0.007832096684
2618	1	0.007832093894
2619	1	0.007832093894
2620	1	0.007832091104
2621	1	0.007832088315
2622	1	0.007832068113
2623	1	0.007832065324
2624	1	0.00783205523
2625	1	0.007832052441
2626	1	0.007832051847
2627	1	0.007832041758
2628	1	0.007832041758
2629	1	0.007832038969
2630	1	0.007832036181
2631	1	0.007832033393
2632	1	0.007832032828
2633	1	0.007832031567
2634	1	0.007832030973
2635	1	0.007832028185
2636	1	0.007832026925
2637	1	0.007832025664
2638	1	0.007832024403
2639	1	0.007832023809
2640	1	0.007832022549
2641	1	0.007832015837
2642	1	0.007832013049
2643	1	0.007832002967
2644	1	0.00783200018
2645	1	0.007831999615
2646	1	0.007831989537
2647	1	0.007831979463
2648	1	0.007831969393
2649	1	0.007831949264
2650	1	0.007831939206
2651	1	0.007831939206
2652	1	0.007831938076
2653	1	0.00783193529
2654	1	0.007831934033
2655	1	0.007831932777
2656	1	0.007831929991
2657	1	0.007831928734
2658	1	0.007831927478
2659	1	0.007831926221
2660	1	0.007831924965
2661	1	0.007831923708
2662	1	0.007831923708
2663	1	0.007831922452
2664	1	0.007828951601
2665	1	0.007816820235
2666	1	0.007816819559
2667	1	0.007816818375
2668	1	0.007816817122
2669	1	0.007816816362
2670	1	0.007816815109
2671	1	0.007816813856
2672	1	0.007816813856
2673	1	0.007816812603
2674	1	0.00781681135
2675	1	0.00781681135
2676	1	0.007816810675
2677	1	0.007816809422
2678	1	0.007816809422
2679	1	0.00781680817
2680	1	0.00781680817
2681	1	0.00781680817
2682	1	0.007816807495
2683	1	0.007816806943
2684	1	0.007816806943
2685	1	0.007816806943
2686	1	0.007816806943
2687	1	0.007816806943
2688	1	0.00781680569
2689	1	0.007816804438
2690	1	0.007816804438
2691	1	0.007816803185
2692	1	0.007816802604
2693	1	0.007816801351
2694	1	0.007816800188
2695	1	0.007816798935
2696	1	0.007816798346
2697	1	0.007816797794
2698	1	0.007816797204
2699	1	0.007816797204
2700	1	0.007816797204
2701	1	0.007816797204
2702	1	0.007816797204
2703	1	0.007816797204
2704	1	0.007816797204
2705	1	0.007816797204
2706	1	0.007816797204
2707	1	0.007816797204
2708	1	0.007816796444
2709	1	0.007816795769
2710	1	0.007816794517
2711	1	0.007816793965
2712	1	0.007816793965
2713	1	0.007816792713
2714	1	0.007816791461
2715	1	0.00781679091
2716	1	0.00781679091
2717	1	0.00781679091
2718	1	0.007816789658
2719	1	0.007816788897
2720	1	0.007816788897
2721	1	0.007816788346
2722	1	0.007816787094
2723	1	0.007816786334
2724	1	0.007816785082
2725	1	0.007816785082
2726	1	0.007816785082
2727	1	0.007816785082
2728	1	0.00781678383
2729	1	0.007816782667
2730	1	0.007816782667
2731	1	0.007816782667
2732	1	0.007816782667
2733	1	0.007816782667
2734	1	0.007816782667
2735	1	0.007816782667
2736	1	0.007816782667
2737	1	0.007816781992
2738	1	0.007816781318
2739	1	0.007816780643
2740	1	0.007816779954
2741	1	0.007816779403
2742	1	0.007816778642
2743	1	0.007816777391
2744	1	0.007816777391
2745	1	0.00781677663
2746	1	0.00781677587
2747	1	0.00781677587
2748	1	0.00781677587
2749	1	0.007816775319
